user_id,position,item_id,split
105,1,2672,train
105,2,7880,train
105,3,11511,train
105,4,7879,train
108,0,2373,train
109,0,4267,train
109,1,5342,train
109,2,2719,train
109,3,1239,train
109,4,6047,train
109,5,5527,train
109,6,1026,train
109,7,5142,train
109,8,7225,train
110,0,5114,train
110,1,7699,train
110,2,3707,train
110,3,5972,train
110,4,7697,train
110,5,7700,train
110,6,7716,train
110,7,8813,train
112,0,219,train
112,1,5785,train
112,2,2214,train
112,3,5787,train
112,4,5789,train
112,5,5790,train
112,6,7447,train
112,7,4434,train
112,8,5791,train
112,9,5793,train
112,10,3001,train
112,11,2604,train
112,12,3221,train
112,13,6915,train
112,14,7794,train
112,15,2359,train
112,16,2792,train
112,17,7537,train
112,18,6759,train
112,19,8624,train
112,20,2034,train
112,21,8765,train
112,22,8138,train
112,23,9202,train
112,24,6387,train
112,25,2347,train
112,26,9632,train
112,27,3712,train
112,28,8722,train
112,29,8723,train
112,30,9201,train
112,31,6781,train
113,0,770,train
113,1,2214,train
114,0,2336,train
114,1,3801,train
114,2,4049,train
114,3,4051,train
114,4,5347,train
115,0,40,train
115,1,4335,train
115,2,2148,train
115,3,3951,train
115,4,3159,train
116,0,9721,train
116,1,9874,train
116,2,638,train
116,3,3207,train
116,4,5456,train
116,5,9997,train
119,0,749,train
119,1,5417,train
120,0,2298,train
120,1,3158,train
120,2,4368,train
120,3,5305,train
120,4,9470,train
120,5,9545,train
123,0,5808,train
123,1,1585,train
123,2,4017,train
124,0,253,train
124,1,407,train
124,2,7301,train
124,3,8019,train
124,4,9337,train
126,0,3181,train
126,1,3913,train
126,2,5767,train
126,3,1285,train
126,4,6353,train
126,5,1624,train
127,0,3352,train
127,1,4907,train
127,2,6667,train
127,3,7650,train
127,4,7651,train
128,0,1248,train
128,1,5673,train
128,2,4138,train
128,3,396,train
128,4,10586,train
130,0,5437,train
130,1,8255,train
131,0,5059,train
131,1,5524,train
131,2,8182,train
131,3,382,train
131,4,5440,train
131,5,4098,train
131,6,10868,train
131,7,3591,train
134,0,4005,train
134,1,267,train
134,2,1778,train
134,3,6959,train
134,4,8630,train
135,0,3152,train
135,1,4036,train
136,0,848,train
137,0,1583,train
137,1,5437,train
137,2,707,train
137,3,2555,train
138,0,2111,train
138,1,10529,train
138,2,10004,train
138,3,10751,train
139,0,8768,train
139,1,4512,train
139,2,7663,train
139,3,140,train
139,4,7382,train
140,0,6012,train
142,0,6733,train
142,1,2694,train
142,2,3130,train
142,3,1853,train
142,4,361,train
142,5,6809,train
142,6,8872,train
143,0,5055,train
143,1,5527,train
143,2,3219,train
143,3,4213,train
147,0,8530,train
147,1,2298,train
147,2,5359,train
147,3,8076,train
147,4,10784,train
147,5,8480,train
147,6,8482,train
148,0,9776,train
152,0,7674,train
152,1,8729,train
152,2,8643,train
152,3,10695,train
152,4,10568,train
152,5,10692,train
152,6,4566,train
152,7,10694,train
155,0,7000,train
155,1,3962,train
155,2,5612,train
155,3,12,train
155,4,3251,train
155,5,3247,train
155,6,7873,train
158,0,4872,train
158,1,8043,train
158,2,3408,train
159,0,1520,train
159,1,6003,train
159,2,2475,train
159,3,7736,train
159,4,7841,train
159,5,8520,train
159,6,2602,train
159,7,8936,train
161,0,6484,train
161,1,7907,train
162,0,172,train
162,1,7643,train
163,0,6471,train
163,1,7482,train
163,2,4184,train
163,3,6482,train
163,4,6525,train
165,0,3322,train
165,1,2036,train
165,2,2488,train
165,3,5175,train
165,4,5641,train
165,5,6096,train
165,6,5174,train
167,0,5149,train
167,1,8276,train
168,0,2075,train
168,1,3749,train
169,0,3207,train
169,1,3424,train
169,2,5655,train
169,3,8029,train
175,0,1038,train
175,1,5700,train
175,2,7164,train
175,3,8832,train
175,4,805,train
175,5,1946,train
175,6,8831,train
175,7,2398,train
175,8,1595,train
175,9,222,train
175,10,1968,train
175,11,2406,train
175,12,7163,train
175,13,792,train
175,14,1026,train
178,0,5279,train
180,0,9682,train
180,1,8242,train
180,2,9119,train
181,0,6430,train
182,0,3566,train
182,1,4948,train
182,2,6352,train
182,3,6434,train
182,4,5075,train
183,0,3739,train
183,1,5245,train
183,2,3565,train
184,0,3057,train
184,1,1602,train
184,2,2374,train
184,3,4586,train
185,0,4270,train
185,1,8643,train
185,2,10559,train
185,3,10560,train
188,0,3110,train
188,1,870,train
188,2,3109,train
188,3,4202,train
188,4,2856,train
188,5,4168,train
188,6,1111,train
188,7,1540,train
189,0,6585,train
189,1,8263,train
189,2,1560,train
189,3,4783,train
189,4,6500,train
190,0,4386,train
190,1,6479,train
190,2,7612,train
190,3,8706,train
190,4,7301,train
193,0,6002,train
193,1,6259,train
193,2,9455,train
193,3,10702,train
193,4,3703,train
195,0,417,train
195,1,418,train
195,2,8657,train
195,3,9585,train
195,4,9590,train
195,5,2615,train
195,6,10567,train
195,7,10689,train
195,8,3714,train
195,9,5292,train
195,10,10572,train
196,0,3636,train
196,1,3637,train
196,2,787,train
196,3,4049,train
196,4,4678,train
196,5,6432,train
196,6,8970,train
196,7,9265,train
196,8,9456,train
196,9,9594,train
196,10,9455,train
196,11,9589,train
196,12,10700,train
196,13,10696,train
196,14,10697,train
196,15,8555,train
196,16,3713,train
196,17,10569,train
196,18,10570,train
196,19,10537,train
196,20,10571,train
198,0,4504,train
200,0,2174,train
202,0,1364,train
204,0,4002,train
204,1,872,train
204,2,1693,train
204,3,1828,train
204,4,2155,train
204,5,2734,train
204,6,3070,train
204,7,3549,train
204,8,4072,train
204,9,4207,train
204,10,4540,train
204,11,5925,train
204,12,6071,train
204,13,8334,train
205,0,591,train
205,1,639,train
205,2,643,train
205,3,1253,train
205,4,2647,train
205,5,2903,train
205,6,3039,train
205,7,3041,train
205,8,4593,train
205,9,5790,train
205,10,8239,train
205,11,971,train
205,12,5756,train
205,13,2721,train
205,14,4010,train
205,15,6679,train
205,16,6532,train
206,0,7915,train
206,1,8969,train
206,2,9466,train
206,3,9467,train
206,4,2615,train
206,5,10537,train
206,6,9082,train
206,7,10505,train
206,8,10571,train
206,9,10809,train
209,0,10445,train
209,1,9261,train
209,2,8683,train
209,3,10077,train
210,0,2427,train
210,1,2881,train
210,2,6127,train
210,3,6921,train
211,0,248,train
211,1,3216,train
212,0,3495,train
212,1,6877,train
212,2,4036,train
212,3,6883,train
212,4,7652,train
212,5,8089,train
212,6,8632,train
212,7,178,train
212,8,5097,train
212,9,7531,train
213,0,460,train
213,1,400,train
213,2,3389,train
213,3,5072,train
214,0,8684,train
215,0,110,train
215,1,578,train
215,2,5221,train
215,3,1671,train
215,4,7373,train
215,5,6799,train
215,6,7240,train
215,7,4084,train
215,8,5030,train
215,9,2549,train
215,10,473,train
215,11,5199,train
215,12,7805,train
215,13,1480,train
215,14,2859,train
215,15,4542,train
215,16,9164,train
215,17,10366,train
215,18,3566,train
215,19,3573,train
215,20,4253,train
215,21,22,train
215,22,3571,train
215,23,6896,train
217,0,5287,train
217,1,8589,train
217,2,8815,train
217,3,9682,train
217,4,10513,train
217,5,5482,train
217,6,6517,train
217,7,5178,train
217,8,7727,train
217,9,8736,train
218,0,3908,train
218,1,5063,train
218,2,9615,train
222,0,8648,train
222,1,8347,train
222,2,5697,train
222,3,8070,train
223,0,1115,train
223,1,3350,train
223,2,4969,train
223,3,5022,train
223,4,5661,train
223,5,7453,train
223,6,7468,train
224,0,8280,train
224,1,5097,train
224,2,7214,train
224,3,7531,train
224,4,8316,train
224,5,8632,train
224,6,9908,train
227,0,1437,train
227,1,2948,train
227,2,3548,train
227,3,6726,train
227,4,9602,train
228,0,2029,train
228,1,6605,train
228,2,7043,train
228,3,7350,train
228,4,6726,train
228,5,3441,train
228,6,5094,train
228,7,7764,train
229,0,944,train
229,1,9586,train
230,0,1153,train
230,1,3658,train
230,2,10100,train
231,0,4717,train
231,1,273,train
231,2,3124,train
231,3,3776,train
232,0,1912,train
232,1,450,train
232,2,962,train
232,3,2073,train
233,0,6108,train
233,1,1155,train
233,2,2876,train
236,0,8516,train
236,1,744,train
236,2,1351,train
236,3,5068,train
236,4,5030,train
236,5,7806,train
236,6,9121,train
236,7,9347,train
239,0,423,train
239,1,3376,train
239,2,1907,train
239,3,4570,train
239,4,2043,train
239,5,8197,train
239,6,1646,train
239,7,9209,train
242,0,3338,train
242,1,3157,train
242,2,6132,train
242,3,6387,train
242,4,2938,train
244,0,8743,train
244,1,5557,train
244,2,9217,train
244,3,7801,train
244,4,9743,train
245,0,138,train
245,1,134,train
245,2,2504,train
245,3,5138,train
245,4,540,train
246,0,4652,train
246,1,6259,train
246,2,9581,train
246,3,5782,train
246,4,10199,train
246,5,10384,train
248,0,2844,train
248,1,3474,train
249,0,5485,train
249,1,2874,train
249,2,1119,train
251,0,382,train
251,1,1075,train
251,2,1084,train
251,3,783,train
252,0,1401,train
252,1,2031,train
252,2,717,train
253,0,5415,train
253,1,213,train
253,2,1928,train
253,3,4988,train
253,4,8881,train
253,5,8880,train
253,6,181,train
253,7,1934,train
254,0,3678,train
254,1,1261,train
254,2,6764,train
254,3,8729,train
254,4,10317,train
255,0,1338,train
255,1,6014,train
255,2,6712,train
255,3,7269,train
255,4,7270,train
255,5,3416,train
255,6,330,train
255,7,2554,train
255,8,4216,train
255,9,2647,train
255,10,336,train
256,0,5346,train
256,1,5767,train
256,2,8560,train
256,3,9082,train
256,4,1134,train
256,5,10695,train
258,0,3207,train
258,1,2111,train
258,2,10558,train
258,3,10559,train
258,4,10560,train
260,0,798,train
260,1,6646,train
260,2,1774,train
260,3,6136,train
260,4,1519,train
260,5,5415,train
260,6,4503,train
260,7,5485,train
260,8,8143,train
260,9,4466,train
260,10,6041,train
262,0,6440,train
264,0,594,train
264,1,2894,train
264,2,2980,train
264,3,3035,train
264,4,5012,train
264,5,831,train
266,0,9217,train
266,1,9218,train
267,0,2082,train
267,1,901,train
267,2,7098,train
268,0,9591,train
268,1,4082,train
268,2,4609,train
268,3,2618,train
268,4,8957,train
268,5,10636,train
268,6,10693,train
268,7,4566,train
268,8,10565,train
268,9,10692,train
268,10,10700,train
268,11,10669,train
268,12,10701,train
268,13,10560,train
268,14,10694,train
268,15,10706,train
268,16,8555,train
268,17,8560,train
268,18,10559,train
268,19,10568,train
268,20,8559,train
268,21,3713,train
268,22,10570,train
268,23,10704,train
268,24,10772,train
268,25,10698,train
268,26,10569,train
268,27,5292,train
268,28,10572,train
268,29,10809,train
268,30,10811,train
268,31,10566,train
268,32,10695,train
270,0,3312,train
270,1,566,train
270,2,2181,train
270,3,5988,train
270,4,2638,train
272,0,7994,train
272,1,2332,train
272,2,4637,train
272,3,851,train
272,4,3628,train
272,5,5761,train
272,6,7178,train
273,0,1242,train
274,0,7727,train
274,1,8743,train
276,0,2474,train
276,1,6263,train
276,2,5691,train
276,3,1234,train
276,4,5690,train
276,5,490,train
279,0,1473,train
279,1,7700,train
279,2,386,train
279,3,389,train
279,4,6929,train
279,5,9470,train
281,0,5510,train
281,1,1622,train
281,2,6259,train
281,3,9594,train
281,4,2111,train
281,5,10704,train
282,0,5770,train
282,1,5192,train
282,2,8781,train
282,3,5220,train
282,4,663,train
282,5,9788,train
282,6,2873,train
283,0,1674,train
283,1,4036,train
283,2,6915,train
283,3,3274,train
283,4,8957,train
284,0,81,train
284,1,3973,train
284,2,3992,train
284,3,4335,train
284,4,5192,train
284,5,6307,train
284,6,8597,train
289,0,7108,train
289,1,6618,train
290,0,4152,train
290,1,4148,train
290,2,946,train
290,3,960,train
290,4,7295,train
290,5,2500,train
290,6,6620,train
290,7,6794,train
290,8,10775,train
290,9,10773,train
291,0,3248,train
291,1,3657,train
291,2,4049,train
291,3,4058,train
291,4,4040,train
291,5,5474,train
291,6,4651,train
291,7,8970,train
291,8,3888,train
291,9,8729,train
291,10,9459,train
291,11,10694,train
291,12,10696,train
291,13,10697,train
291,14,10699,train
292,0,5151,train
292,1,7612,train
292,2,7316,train
292,3,9078,train
292,4,6483,train
292,5,6259,train
292,6,7273,train
292,7,7728,train
292,8,6449,train
292,9,9873,train
292,10,70,train
292,11,8737,train
292,12,4184,train
293,0,8700,train
293,1,5324,train
293,2,5325,train
293,3,5962,train
293,4,9487,train
294,0,5250,train
294,1,7341,train
294,2,1426,train
294,3,10409,train
294,4,2683,train
294,5,7344,train
294,6,4719,train
294,7,8877,train
294,8,7424,train
294,9,1258,train
295,0,663,train
295,1,2396,train
295,2,3229,train
295,3,5378,train
295,4,6797,train
295,5,4610,train
297,0,1514,train
297,1,3139,train
297,2,6532,train
298,0,443,train
298,1,7791,train
298,2,9458,train
298,3,9583,train
298,4,9456,train
298,5,9466,train
298,6,9467,train
298,7,9457,train
298,8,10116,train
298,9,10317,train
298,10,687,train
298,11,2618,train
298,12,10701,train
298,13,10559,train
298,14,10693,train
298,15,4566,train
298,16,10558,train
298,17,8555,train
298,18,10700,train
298,19,10702,train
298,20,8559,train
298,21,10537,train
299,0,1455,train
299,1,5360,train
299,2,7305,train
299,3,2707,train
299,4,1301,train
299,5,9048,train
300,0,3629,train
301,0,8420,train
301,1,3050,train
301,2,2174,train
302,0,9040,train
302,1,9043,train
303,0,4907,train
303,1,8264,train
304,0,3667,train
304,1,4934,train
304,2,2366,train
304,3,113,train
304,4,6518,train
304,5,5413,train
305,0,508,train
305,1,4386,train
305,2,1999,train
305,3,4619,train
305,4,6251,train
306,0,4705,train
306,1,9271,train
306,2,3246,train
306,3,8803,train
306,4,9079,train
307,0,1603,train
307,1,1727,train
307,2,2168,train
307,3,5532,train
310,0,1449,train
310,1,3335,train
310,2,4652,train
310,3,5967,train
311,0,1510,train
311,1,1168,train
311,2,5539,train
311,3,1305,train
311,4,176,train
311,5,2043,train
311,6,3954,train
311,7,4571,train
311,8,841,train
311,9,1027,train
311,10,5840,train
311,11,2377,train
311,12,3258,train
311,13,6432,train
311,14,5428,train
311,15,6300,train
311,16,7911,train
311,17,7074,train
311,18,9591,train
311,19,10401,train
311,20,2111,train
311,21,10299,train
312,0,3948,train
312,1,5966,train
312,2,5725,train
312,3,3835,train
312,4,5856,train
314,0,4630,train
314,1,8285,train
314,2,10286,train
315,0,3221,train
315,1,5526,train
316,0,2334,train
316,1,7580,train
318,0,2403,train
318,1,5438,train
319,0,4152,train
319,1,5437,train
320,0,7674,train
321,0,966,train
321,1,4605,train
321,2,6298,train
321,3,10113,train
322,0,4240,train
322,1,3811,train
322,2,3874,train
322,3,6726,train
322,4,4512,train
323,0,851,train
323,1,10290,train
323,2,10776,train
324,0,3456,train
324,1,7435,train
324,2,2485,train
324,3,1778,train
324,4,4363,train
324,5,1287,train
324,6,8448,train
324,7,590,train
324,8,11001,train
325,0,5714,train
325,1,2512,train
325,2,8582,train
327,0,3817,train
327,1,3560,train
327,2,683,train
327,3,4652,train
327,4,4344,train
327,5,4084,train
327,6,5232,train
327,7,3840,train
327,8,10302,train
327,9,3842,train
330,0,6114,train
330,1,9586,train
330,2,10567,train
330,3,3700,train
330,4,10707,train
335,0,2909,train
335,1,4796,train
335,2,5033,train
335,3,5824,train
335,4,9818,train
335,5,6733,train
335,6,9121,train
335,7,8435,train
337,0,3389,train
337,1,4036,train
338,0,3709,train
338,1,717,train
338,2,1489,train
338,3,6861,train
338,4,6864,train
340,0,1348,train
340,1,5039,train
340,2,6401,train
340,3,8495,train
340,4,7961,train
341,0,839,train
342,0,2297,train
342,1,3961,train
342,2,10827,train
342,3,9122,train
343,0,542,train
343,1,5733,train
343,2,650,train
343,3,2376,train
343,4,9210,train
343,5,2128,train
343,6,10495,train
344,0,2910,train
344,1,82,train
344,2,7205,train
344,3,2862,train
344,4,4648,train
344,5,92,train
344,6,2997,train
346,0,403,train
346,1,3355,train
346,2,3631,train
346,3,4110,train
346,4,5669,train
346,5,5403,train
347,0,1245,train
347,1,1936,train
347,2,6683,train
348,0,3657,train
348,1,2113,train
348,2,3347,train
348,3,3878,train
348,4,3770,train
348,5,4152,train
348,6,4151,train
348,7,4039,train
348,8,8729,train
348,9,2615,train
349,0,9585,train
349,1,9590,train
349,2,9549,train
349,3,9591,train
349,4,8726,train
349,5,10529,train
350,0,4598,train
350,1,4174,train
350,2,2064,train
350,3,5522,train
350,4,6401,train
352,0,97,train
352,1,6017,train
352,2,7711,train
352,3,1197,train
354,0,4870,train
354,1,4188,train
354,2,6580,train
355,0,4206,train
355,1,5243,train
355,2,5527,train
355,3,5962,train
355,4,6288,train
355,5,8540,train
355,6,8600,train
356,0,319,train
356,1,3473,train
356,2,591,train
356,3,1228,train
356,4,3404,train
356,5,3407,train
358,0,3040,train
360,0,8566,train
361,0,9387,train
361,1,9393,train
362,0,2341,train
362,1,4627,train
364,0,8485,train
364,1,4734,train
364,2,8490,train
364,3,2882,train
364,4,3993,train
364,5,8477,train
364,6,8478,train
364,7,9337,train
367,0,4102,train
369,0,148,train
369,1,784,train
369,2,798,train
369,3,2562,train
369,4,2986,train
369,5,3324,train
370,0,9132,train
370,1,5823,train
370,2,3602,train
372,0,8554,train
372,1,916,train
372,2,10567,train
373,0,355,train
373,1,4578,train
374,0,261,train
374,1,472,train
374,2,2986,train
374,3,4619,train
374,4,6823,train
375,0,5993,train
376,0,1907,train
376,1,4001,train
376,2,6333,train
376,3,7935,train
376,4,180,train
377,0,594,train
377,1,8835,train
377,2,670,train
377,3,814,train
377,4,2591,train
378,0,6562,train
378,1,6978,train
378,2,5165,train
379,0,1933,train
380,0,2508,train
380,1,4861,train
380,2,5288,train
380,3,5916,train
380,4,7769,train
381,0,5272,train
381,1,1874,train
381,2,2026,train
381,3,3104,train
382,0,5522,train
382,1,7804,train
382,2,7295,train
382,3,134,train
382,4,7374,train
382,5,7130,train
382,6,1281,train
382,7,1822,train
382,8,2992,train
382,9,5625,train
382,10,9584,train
382,11,3683,train
382,12,7157,train
382,13,4088,train
382,14,6766,train
383,0,399,train
383,1,5325,train
383,2,7650,train
383,3,7651,train
383,4,8199,train
383,5,8377,train
383,6,4948,train
384,0,638,train
384,1,1226,train
385,0,4575,train
388,0,4515,train
388,1,3129,train
388,2,1877,train
388,3,5965,train
388,4,2057,train
389,0,148,train
389,1,488,train
389,2,2604,train
389,3,2605,train
389,4,8711,train
389,5,6934,train
391,0,4246,train
392,0,7130,train
392,1,7916,train
392,2,1489,train
392,3,8782,train
393,0,3555,train
393,1,3637,train
393,2,294,train
393,3,5389,train
393,4,1648,train
393,5,1727,train
393,6,4270,train
393,7,5819,train
393,8,6432,train
393,9,5357,train
393,10,7093,train
393,11,1163,train
393,12,7802,train
393,13,7212,train
393,14,10558,train
393,15,10561,train
393,16,3753,train
393,17,6041,train
394,0,3248,train
394,1,4675,train
394,2,5767,train
394,3,6432,train
394,4,9549,train
394,5,2617,train
394,6,2618,train
394,7,2619,train
394,8,9249,train
394,9,9250,train
394,10,9252,train
394,11,2616,train
394,12,4438,train
394,13,4566,train
394,14,8555,train
394,15,10561,train
394,16,10564,train
394,17,10565,train
394,18,10568,train
394,19,10700,train
394,20,10701,train
394,21,10702,train
395,0,3342,train
395,1,3842,train
395,2,4304,train
395,3,6726,train
395,4,4511,train
395,5,7418,train
396,0,6434,train
396,1,10401,train
397,0,1206,train
397,1,4340,train
397,2,6887,train
398,0,4136,train
400,0,3516,train
400,1,3517,train
400,2,3521,train
401,0,5342,train
401,1,6160,train
401,2,2668,train
401,3,5576,train
401,4,7285,train
401,5,7778,train
403,0,4370,train
403,1,6145,train
406,0,7635,train
406,1,6461,train
406,2,8192,train
406,3,4476,train
406,4,8330,train
408,0,497,train
408,1,1520,train
408,2,1677,train
408,3,4046,train
408,4,1108,train
409,0,3361,train
409,1,1558,train
409,2,2576,train
409,3,6381,train
409,4,5704,train
409,5,1379,train
409,6,3615,train
409,7,3663,train
409,8,6055,train
409,9,6025,train
409,10,6027,train
409,11,5372,train
409,12,753,train
409,13,8044,train
409,14,6011,train
410,0,5043,train
410,1,5779,train
410,2,7256,train
410,3,3318,train
411,0,2170,train
411,1,7153,train
411,2,267,train
411,3,3389,train
411,4,4809,train
412,0,3116,train
412,1,2318,train
412,2,4323,train
412,3,6853,train
412,4,8715,train
412,5,4459,train
412,6,4743,train
412,7,9837,train
412,8,8301,train
413,0,8183,train
413,1,2469,train
415,0,9762,train
415,1,8123,train
417,0,2066,train
417,1,2352,train
417,2,5512,train
417,3,6825,train
418,0,2627,train
418,1,6288,train
418,2,8182,train
418,3,1516,train
418,4,9559,train
419,0,2093,train
419,1,10295,train
420,0,240,train
420,1,407,train
420,2,1585,train
420,3,5683,train
421,0,6189,train
421,1,1761,train
421,2,8207,train
421,3,8218,train
421,4,8224,train
421,5,10961,train
421,6,10967,train
421,7,10968,train
422,0,6021,train
423,0,2211,train
423,1,2231,train
423,2,6109,train
423,3,2215,train
423,4,3741,train
423,5,4972,train
426,0,7531,train
426,1,8043,train
427,0,12,train
427,1,139,train
427,2,6244,train
427,3,9404,train
427,4,9612,train
427,5,9935,train
427,6,7672,train
427,7,6551,train
429,0,5187,train
429,1,6988,train
429,2,1161,train
429,3,5625,train
429,4,1954,train
429,5,5082,train
430,0,3389,train
430,1,4809,train
431,0,8189,train
432,0,583,train
432,1,3628,train
432,2,10257,train
433,0,5332,train
433,1,7314,train
433,2,7604,train
433,3,7854,train
433,4,8400,train
433,5,538,train
433,6,3578,train
433,7,7066,train
434,0,9581,train
434,1,9588,train
434,2,9583,train
434,3,9586,train
434,4,3703,train
435,0,7793,train
435,1,2699,train
435,2,3077,train
435,3,4702,train
435,4,8268,train
