src_item_id,dst_item_id,relation
7,11067,skill_vector
7,11218,related_occupation
8,172,skill_vector
8,1342,skill_vector
8,1888,skill_vector
8,2226,related_occupation
8,2342,skill_vector
8,2761,related_occupation
8,3862,related_occupation
8,5031,skill_vector
8,6300,related_occupation
8,6325,skill_vector
8,7666,skill_vector
8,8345,skill_vector
8,8377,related_occupation
8,9335,skill_vector
8,9629,related_occupation
8,10294,skill_vector
8,10518,related_occupation
8,11541,skill_vector
8,11687,skill_vector
8,11815,related_occupation
9,1309,skill_vector
9,1734,related_occupation
9,1782,skill_vector
9,2064,related_occupation
9,3340,skill_vector
9,3968,skill_vector
9,4661,skill_vector
9,4757,skill_vector
9,4975,skill_vector
9,5003,related_occupation
9,5337,related_occupation
9,5537,skill_vector
9,6585,skill_vector
9,7554,related_occupation
9,7554,skill_vector
9,8676,related_occupation
9,10038,related_occupation
9,10038,skill_vector
9,10399,related_occupation
9,11725,skill_vector
10,296,skill_vector
10,714,skill_vector
10,1493,skill_vector
10,2031,skill_vector
10,2062,related_occupation
10,3087,skill_vector
10,3155,skill_vector
10,3958,skill_vector
10,4148,skill_vector
10,4206,skill_vector
10,4915,skill_vector
10,5267,related_occupation
10,5992,related_occupation
10,8074,related_occupation
10,8907,skill_vector
10,10112,related_occupation
10,10313,skill_vector
10,11056,related_occupation
10,11648,related_occupation
10,11779,related_occupation
11,114,skill_vector
11,536,skill_vector
11,1247,skill_vector
11,1373,skill_vector
11,1537,related_occupation
11,2187,skill_vector
11,2621,skill_vector
11,2707,career_path
11,2821,skill_vector
11,3463,career_path
11,4185,related_occupation
11,4284,related_occupation
11,4432,related_occupation
11,4435,career_path
11,5050,related_occupation
11,6631,skill_vector
11,6988,related_occupation
11,7642,skill_vector
11,7937,skill_vector
11,8169,related_occupation
11,8179,skill_vector
11,8284,career_path
11,10089,related_occupation
11,10745,skill_vector
12,3310,related_occupation
12,4598,related_occupation
12,5145,skill_vector
12,5312,skill_vector
12,5592,skill_vector
12,5717,related_occupation
12,6381,skill_vector
12,6767,skill_vector
12,7549,skill_vector
12,8225,related_occupation
12,8225,skill_vector
12,8721,related_occupation
12,9300,related_occupation
12,9749,related_occupation
12,9778,skill_vector
12,9869,related_occupation
12,10749,skill_vector
12,11418,skill_vector
12,11633,skill_vector
12,11963,skill_vector
13,297,related_occupation
13,815,skill_vector
13,1027,related_occupation
13,1788,skill_vector
13,1792,skill_vector
13,2212,skill_vector
13,3723,related_occupation
13,4155,related_occupation
13,4196,skill_vector
13,6231,skill_vector
13,7284,skill_vector
13,7953,related_occupation
13,8363,skill_vector
13,8995,related_occupation
13,9741,skill_vector
13,10317,skill_vector
13,11094,skill_vector
13,11265,related_occupation
13,11898,related_occupation
13,11927,skill_vector
14,48,skill_vector
14,81,related_occupation
14,1973,skill_vector
14,2590,related_occupation
14,3270,skill_vector
14,3433,related_occupation
14,3842,skill_vector
14,4575,related_occupation
14,4877,skill_vector
14,4902,related_occupation
14,5207,related_occupation
14,6779,related_occupation
14,7263,skill_vector
14,7484,skill_vector
14,9618,skill_vector
14,9633,skill_vector
14,11026,skill_vector
14,11572,skill_vector
14,11783,related_occupation
14,11831,skill_vector
15,48,skill_vector
15,693,related_occupation
15,1647,related_occupation
15,1688,related_occupation
15,3540,related_occupation
15,4248,skill_vector
15,4297,skill_vector
15,4681,related_occupation
15,4877,skill_vector
15,5331,skill_vector
15,5542,related_occupation
15,5551,skill_vector
15,6245,skill_vector
15,8438,related_occupation
15,9415,skill_vector
15,9771,skill_vector
15,10520,skill_vector
15,10784,related_occupation
15,10954,skill_vector
15,10974,skill_vector
16,1509,skill_vector
16,2336,skill_vector
16,3592,skill_vector
16,4444,skill_vector
16,5628,related_occupation
16,5637,skill_vector
16,7233,skill_vector
16,7325,skill_vector
16,7726,related_occupation
16,7868,related_occupation
16,7903,related_occupation
16,8454,related_occupation
16,8850,related_occupation
16,9223,skill_vector
16,10207,skill_vector
16,11059,related_occupation
16,11210,skill_vector
16,11339,skill_vector
16,11555,skill_vector
16,11628,related_occupation
17,636,skill_vector
17,1106,related_occupation
17,1135,skill_vector
17,1301,skill_vector
17,1944,related_occupation
17,2785,skill_vector
17,2929,related_occupation
17,4341,skill_vector
17,5071,skill_vector
17,5260,skill_vector
17,5291,related_occupation
17,5779,skill_vector
17,5993,related_occupation
17,6316,related_occupation
17,8229,skill_vector
17,8462,skill_vector
17,8548,skill_vector
17,9171,skill_vector
17,11106,related_occupation
17,11705,related_occupation
18,1253,related_occupation
18,1861,skill_vector
18,2779,skill_vector
18,2974,related_occupation
18,3637,skill_vector
18,3783,related_occupation
18,4474,skill_vector
18,5042,related_occupation
18,5321,related_occupation
18,5889,related_occupation
18,6138,related_occupation
18,6200,skill_vector
18,6537,skill_vector
18,7407,skill_vector
18,7804,skill_vector
18,8285,skill_vector
18,9325,skill_vector
18,9404,skill_vector
18,9632,related_occupation
18,10246,skill_vector
19,991,skill_vector
19,1213,skill_vector
19,1982,related_occupation
19,2221,skill_vector
19,2447,related_occupation
19,3168,skill_vector
19,3421,skill_vector
19,3833,skill_vector
19,4332,related_occupation
19,4812,skill_vector
19,5347,skill_vector
19,5579,skill_vector
19,5825,related_occupation
19,7406,related_occupation
19,8477,related_occupation
19,9261,related_occupation
19,9388,skill_vector
19,9985,skill_vector
19,10936,related_occupation
19,11374,skill_vector
20,747,skill_vector
20,1518,related_occupation
20,1665,skill_vector
20,2067,skill_vector
20,2195,skill_vector
20,2522,related_occupation
20,3038,skill_vector
20,3090,skill_vector
20,5244,related_occupation
20,5417,related_occupation
20,5580,skill_vector
20,6389,skill_vector
20,6597,related_occupation
20,7569,skill_vector
20,7689,skill_vector
20,8099,related_occupation
20,8647,related_occupation
20,10397,skill_vector
20,10610,related_occupation
20,11367,skill_vector
21,2940,related_occupation
21,3327,related_occupation
21,3496,skill_vector
21,3739,skill_vector
21,3858,skill_vector
21,4072,skill_vector
21,5535,skill_vector
21,6589,skill_vector
21,6678,skill_vector
21,7413,related_occupation
21,7675,skill_vector
21,8291,related_occupation
21,8418,skill_vector
21,8781,related_occupation
21,9369,related_occupation
21,9559,skill_vector
21,9830,related_occupation
21,11317,related_occupation
21,11503,skill_vector
21,11555,skill_vector
22,10,skill_vector
22,1573,skill_vector
22,1666,skill_vector
22,1675,related_occupation
22,2385,related_occupation
22,2587,skill_vector
22,2693,related_occupation
22,4158,skill_vector
22,5522,career_path
22,6063,related_occupation
22,6618,career_path
22,6875,related_occupation
22,7070,skill_vector
22,7647,skill_vector
22,8378,career_path
22,9839,skill_vector
22,9871,skill_vector
22,10046,related_occupation
22,10149,related_occupation
22,10151,related_occupation
22,10194,skill_vector
22,10548,skill_vector
22,11179,career_path
22,11232,skill_vector
23,867,related_occupation
23,3207,related_occupation
23,3323,related_occupation
23,3424,skill_vector
23,3823,related_occupation
23,4136,related_occupation
23,4673,skill_vector
23,5454,skill_vector
23,5629,skill_vector
23,5715,skill_vector
23,7493,skill_vector
23,8665,skill_vector
23,9397,skill_vector
23,9701,related_occupation
23,9710,skill_vector
23,9772,skill_vector
23,10116,skill_vector
23,10181,related_occupation
23,11776,related_occupation
23,11953,skill_vector
24,4821,related_occupation
24,5221,related_occupation
24,5391,related_occupation
24,6584,related_occupation
24,6756,related_occupation
24,7181,related_occupation
24,7534,related_occupation
24,11780,related_occupation
25,180,related_occupation
25,477,related_occupation
25,620,skill_vector
25,1747,skill_vector
25,1772,skill_vector
25,2967,career_path
25,3596,skill_vector
25,4182,skill_vector
25,5570,skill_vector
25,6291,skill_vector
25,6717,skill_vector
25,6869,related_occupation
25,6935,related_occupation
25,7066,skill_vector
25,7241,related_occupation
25,7718,related_occupation
25,8463,career_path
25,9955,career_path
25,10082,skill_vector
25,10329,related_occupation
25,10424,skill_vector
25,10776,career_path
25,11156,related_occupation
25,11807,skill_vector
26,92,related_occupation
26,1574,related_occupation
26,2752,related_occupation
26,2913,related_occupation
26,4409,related_occupation
26,6045,skill_vector
26,7657,related_occupation
26,7762,related_occupation
26,11862,related_occupation
27,21,related_occupation
27,166,skill_vector
27,552,skill_vector
27,1110,skill_vector
27,2146,related_occupation
27,4728,skill_vector
27,4753,related_occupation
27,4946,skill_vector
27,6108,related_occupation
27,6975,skill_vector
27,7694,related_occupation
27,7704,related_occupation
27,8078,related_occupation
27,8422,skill_vector
27,8655,skill_vector
27,9742,skill_vector
27,10627,skill_vector
27,10669,related_occupation
27,10912,skill_vector
27,11635,skill_vector
28,408,related_occupation
28,1324,related_occupation
28,2871,related_occupation
28,3134,skill_vector
28,3241,skill_vector
28,3601,skill_vector
28,5080,skill_vector
28,5303,skill_vector
28,5747,skill_vector
28,6066,related_occupation
28,6499,related_occupation
28,6772,skill_vector
28,7052,skill_vector
28,8722,related_occupation
28,9495,skill_vector
28,9665,skill_vector
28,9673,related_occupation
28,10012,related_occupation
28,10052,skill_vector
28,10883,skill_vector
29,576,skill_vector
29,723,related_occupation
29,1350,skill_vector
29,1700,skill_vector
29,3969,skill_vector
29,4024,related_occupation
29,4214,related_occupation
29,5895,skill_vector
29,6134,related_occupation
29,7323,related_occupation
29,7393,related_occupation
29,7662,skill_vector
29,8077,skill_vector
29,9081,skill_vector
29,9743,skill_vector
29,9767,skill_vector
29,10154,skill_vector
29,11073,related_occupation
29,11449,related_occupation
29,11523,skill_vector
30,510,skill_vector
30,636,related_occupation
30,1040,skill_vector
30,1301,related_occupation
30,1301,skill_vector
30,1546,skill_vector
30,2785,related_occupation
30,2785,skill_vector
30,4341,skill_vector
30,5045,skill_vector
30,5880,skill_vector
30,6001,related_occupation
30,7971,related_occupation
30,8073,skill_vector
30,8289,skill_vector
30,8379,related_occupation
30,8656,skill_vector
30,9171,related_occupation
30,9197,related_occupation
30,11971,skill_vector
31,76,related_occupation
31,527,related_occupation
31,603,related_occupation
31,2767,related_occupation
31,3637,skill_vector
31,4327,skill_vector
31,5080,related_occupation
31,5680,skill_vector
31,5904,skill_vector
31,6200,skill_vector
31,6945,skill_vector
31,9073,skill_vector
31,9404,skill_vector
31,10510,skill_vector
31,10605,related_occupation
31,11459,skill_vector
31,11470,related_occupation
31,11484,skill_vector
31,11718,related_occupation
31,11750,skill_vector
32,233,skill_vector
32,518,skill_vector
32,1558,skill_vector
32,1669,related_occupation
32,3133,skill_vector
32,3272,skill_vector
32,5182,skill_vector
32,5247,related_occupation
32,5853,skill_vector
32,6267,related_occupation
32,6698,related_occupation
32,7068,skill_vector
32,7785,related_occupation
32,7825,skill_vector
32,8473,skill_vector
32,8485,related_occupation
32,8885,related_occupation
32,9544,skill_vector
32,10254,related_occupation
32,11295,skill_vector
33,955,related_occupation
33,1722,related_occupation
33,2611,skill_vector
33,3619,skill_vector
33,3666,skill_vector
33,4243,skill_vector
33,4517,related_occupation
33,4647,skill_vector
33,4993,skill_vector
33,5253,skill_vector
33,5384,related_occupation
33,5589,skill_vector
33,6759,skill_vector
33,7848,skill_vector
33,8087,related_occupation
33,8597,skill_vector
33,8656,skill_vector
33,9594,related_occupation
33,9995,related_occupation
34,322,related_occupation
34,1613,skill_vector
34,2490,skill_vector
34,3510,skill_vector
34,4089,related_occupation
34,4923,skill_vector
34,5325,related_occupation
34,5673,related_occupation
34,5735,skill_vector
34,6656,skill_vector
34,6686,skill_vector
34,6692,skill_vector
34,8003,skill_vector
34,8512,related_occupation
34,8884,skill_vector
34,9488,skill_vector
34,9604,related_occupation
34,9696,related_occupation
34,9802,skill_vector
34,10102,related_occupation
35,323,skill_vector
35,451,skill_vector
35,822,skill_vector
35,1851,related_occupation
35,1902,skill_vector
35,2153,skill_vector
35,2471,related_occupation
35,4431,skill_vector
35,4798,related_occupation
35,4931,related_occupation
35,5591,related_occupation
35,5782,skill_vector
35,5795,skill_vector
35,7305,related_occupation
35,7322,related_occupation
35,9404,skill_vector
35,10836,skill_vector
35,10864,skill_vector
35,11147,skill_vector
35,11459,related_occupation
37,254,skill_vector
37,344,related_occupation
37,344,skill_vector
37,462,skill_vector
37,1349,skill_vector
37,1499,career_path
37,1877,skill_vector
37,1964,career_path
37,2189,skill_vector
37,2584,related_occupation
37,3229,career_path
37,3902,skill_vector
37,3918,related_occupation
37,4655,career_path
37,5227,related_occupation
37,5984,related_occupation
37,6018,related_occupation
37,6867,skill_vector
37,8053,skill_vector
37,8607,skill_vector
37,9437,related_occupation
37,9751,related_occupation
37,10074,skill_vector
37,11946,skill_vector
38,729,related_occupation
38,1062,skill_vector
38,1664,related_occupation
38,2242,skill_vector
38,2375,skill_vector
38,2554,related_occupation
38,4712,skill_vector
38,4843,related_occupation
38,5807,skill_vector
38,6334,related_occupation
38,6334,skill_vector
38,6945,skill_vector
38,7932,related_occupation
38,8233,related_occupation
38,8233,skill_vector
38,8306,related_occupation
38,9404,skill_vector
38,10490,skill_vector
38,11308,skill_vector
38,11459,skill_vector
39,487,skill_vector
39,1040,related_occupation
39,1198,skill_vector
39,1427,skill_vector
39,1445,skill_vector
39,1529,related_occupation
39,3028,related_occupation
39,3458,skill_vector
39,3497,related_occupation
39,4300,skill_vector
39,4737,skill_vector
39,5089,related_occupation
39,5260,related_occupation
39,5925,skill_vector
39,7194,skill_vector
39,7377,related_occupation
39,8780,related_occupation
39,9571,skill_vector
39,10534,skill_vector
39,11170,skill_vector
40,805,skill_vector
40,1043,related_occupation
40,1354,related_occupation
40,1933,skill_vector
40,2042,skill_vector
40,2354,skill_vector
40,3107,related_occupation
40,5022,skill_vector
40,5638,skill_vector
40,6190,skill_vector
40,6289,related_occupation
40,6910,skill_vector
40,7844,related_occupation
40,9037,skill_vector
40,9054,skill_vector
40,9158,related_occupation
40,9712,related_occupation
40,9990,skill_vector
40,10719,skill_vector
40,10724,related_occupation
41,471,skill_vector
41,1558,skill_vector
41,1896,related_occupation
41,3191,skill_vector
41,3371,skill_vector
41,3450,skill_vector
41,3854,skill_vector
41,4208,skill_vector
41,6008,skill_vector
41,6288,related_occupation
41,6832,skill_vector
41,6925,related_occupation
41,7200,related_occupation
41,7776,skill_vector
41,8434,skill_vector
41,9232,related_occupation
41,9461,related_occupation
41,9835,skill_vector
41,9892,related_occupation
41,11657,related_occupation
42,245,related_occupation
42,246,skill_vector
42,1176,related_occupation
42,1675,related_occupation
42,2305,career_path
42,2693,related_occupation
42,3095,related_occupation
42,5169,skill_vector
42,6306,career_path
42,6547,skill_vector
42,6875,related_occupation
42,7992,career_path
42,8103,skill_vector
42,8444,related_occupation
42,8558,skill_vector
42,9277,skill_vector
42,9839,skill_vector
42,10046,related_occupation
42,10202,skill_vector
42,10548,skill_vector
42,10744,skill_vector
42,11073,skill_vector
42,11214,career_path
42,11956,skill_vector
43,362,skill_vector
43,372,related_occupation
43,821,related_occupation
43,1324,related_occupation
43,2224,skill_vector
43,2639,skill_vector
43,4754,related_occupation
43,5121,skill_vector
43,5179,skill_vector
43,5536,related_occupation
43,5759,skill_vector
43,5769,related_occupation
43,6658,skill_vector
43,6718,related_occupation
43,6997,skill_vector
43,8581,related_occupation
43,9324,skill_vector
43,9836,skill_vector
43,10559,skill_vector
43,11085,skill_vector
44,157,skill_vector
44,1772,skill_vector
44,1777,skill_vector
44,1965,skill_vector
44,3187,skill_vector
44,5786,skill_vector
44,6051,skill_vector
44,6550,skill_vector
44,8745,skill_vector
44,8818,skill_vector
44,8867,skill_vector
44,9527,skill_vector
45,278,skill_vector
45,1199,skill_vector
45,1782,skill_vector
45,3724,skill_vector
45,3986,skill_vector
45,3987,related_occupation
45,4082,related_occupation
45,4911,related_occupation
45,6017,related_occupation
45,6143,related_occupation
45,7057,related_occupation
45,7417,skill_vector
45,8035,skill_vector
45,9617,skill_vector
45,10249,skill_vector
45,10937,related_occupation
45,11075,skill_vector
45,11486,skill_vector
45,11721,related_occupation
45,11725,skill_vector
46,308,skill_vector
46,462,skill_vector
46,549,skill_vector
46,1636,related_occupation
46,2047,related_occupation
46,2189,skill_vector
46,3813,skill_vector
46,4710,skill_vector
46,4741,skill_vector
46,4947,related_occupation
46,6018,career_path
46,6689,related_occupation
46,6702,skill_vector
46,6764,related_occupation
46,7388,career_path
46,7991,career_path
46,8053,skill_vector
46,8590,skill_vector
46,8630,career_path
46,8768,related_occupation
46,9661,related_occupation
46,10464,skill_vector
46,10771,related_occupation
46,10771,skill_vector
47,19,skill_vector
47,157,skill_vector
47,1939,skill_vector
47,2300,related_occupation
47,4052,skill_vector
47,4055,skill_vector
47,4350,skill_vector
47,5174,related_occupation
47,5537,related_occupation
47,5786,skill_vector
47,5830,related_occupation
47,6129,skill_vector
47,6357,related_occupation
47,6640,skill_vector
47,7251,skill_vector
47,7358,skill_vector
47,9360,skill_vector
47,9617,related_occupation
47,9694,related_occupation
47,10396,related_occupation
48,15,skill_vector
48,403,skill_vector
48,2402,related_occupation
48,2592,skill_vector
48,3975,skill_vector
48,4723,skill_vector
48,5058,skill_vector
48,5582,skill_vector
48,6385,related_occupation
48,7865,skill_vector
48,7880,skill_vector
48,8410,related_occupation
48,9189,skill_vector
48,9283,related_occupation
48,9655,related_occupation
48,10461,related_occupation
48,11130,related_occupation
48,11245,related_occupation
48,11365,skill_vector
48,11403,skill_vector
49,312,related_occupation
49,907,skill_vector
49,1628,skill_vector
49,1901,skill_vector
49,2080,related_occupation
49,3152,skill_vector
49,4421,related_occupation
49,4728,skill_vector
49,6765,related_occupation
49,7227,related_occupation
49,8655,skill_vector
49,8857,skill_vector
49,9342,skill_vector
49,9939,skill_vector
49,10941,skill_vector
49,11137,skill_vector
49,11151,related_occupation
49,11453,related_occupation
49,11539,skill_vector
49,11764,related_occupation
50,205,related_occupation
50,858,related_occupation
50,941,skill_vector
50,2566,skill_vector
50,3303,related_occupation
50,4335,related_occupation
50,4647,skill_vector
50,5260,skill_vector
50,6062,related_occupation
50,6775,related_occupation
50,8050,skill_vector
50,8597,skill_vector
50,8651,skill_vector
50,9035,related_occupation
50,10123,skill_vector
50,10652,related_occupation
50,10659,skill_vector
50,10847,skill_vector
50,11745,skill_vector
50,11944,skill_vector
51,375,skill_vector
51,1900,skill_vector
51,2397,skill_vector
51,3031,skill_vector
51,3429,skill_vector
51,4243,related_occupation
51,5220,skill_vector
51,5366,related_occupation
51,7767,skill_vector
51,7866,skill_vector
51,9187,skill_vector
51,9669,related_occupation
51,9840,related_occupation
51,10183,skill_vector
51,10280,skill_vector
51,10296,skill_vector
51,10348,related_occupation
51,10754,related_occupation
51,10883,related_occupation
51,11349,related_occupation
52,1688,skill_vector
52,2958,skill_vector
52,3011,skill_vector
52,3325,related_occupation
52,3573,skill_vector
52,3636,related_occupation
52,3782,skill_vector
52,4113,skill_vector
52,4965,skill_vector
52,5724,related_occupation
52,6990,skill_vector
52,7600,skill_vector
52,8059,related_occupation
52,8939,related_occupation
52,9328,related_occupation
52,9495,related_occupation
52,9868,skill_vector
52,10741,related_occupation
52,11071,skill_vector
52,11298,skill_vector
53,78,skill_vector
53,1782,skill_vector
53,2064,related_occupation
53,3459,skill_vector
53,3968,skill_vector
53,4661,skill_vector
53,5003,related_occupation
53,5337,related_occupation
53,5537,skill_vector
53,6134,skill_vector
53,6623,skill_vector
53,7491,skill_vector
53,7554,related_occupation
53,7554,skill_vector
53,8849,skill_vector
53,8897,related_occupation
53,10038,related_occupation
53,10038,skill_vector
53,10134,related_occupation
53,10399,related_occupation
54,174,skill_vector
54,1207,skill_vector
54,2196,related_occupation
54,2210,skill_vector
54,2220,related_occupation
54,2972,related_occupation
54,3033,skill_vector
54,3440,skill_vector
54,4455,skill_vector
54,5301,skill_vector
54,5325,skill_vector
54,6167,related_occupation
54,6866,related_occupation
54,7802,skill_vector
54,8355,related_occupation
54,9101,related_occupation
54,11132,related_occupation
54,11136,skill_vector
54,11163,skill_vector
54,11479,skill_vector
55,195,related_occupation
55,201,skill_vector
55,1623,related_occupation
55,4168,related_occupation
55,4194,related_occupation
55,4603,skill_vector
55,5493,related_occupation
55,6183,skill_vector
55,6399,skill_vector
55,6654,skill_vector
55,7585,related_occupation
55,8201,skill_vector
55,8674,skill_vector
55,9078,skill_vector
55,9828,skill_vector
55,9903,skill_vector
55,10482,related_occupation
55,11447,skill_vector
55,11810,skill_vector
55,11989,related_occupation
56,828,related_occupation
56,957,skill_vector
56,1476,skill_vector
56,1543,skill_vector
56,1685,skill_vector
56,3030,related_occupation
56,3915,skill_vector
56,4981,skill_vector
56,5374,skill_vector
56,5525,skill_vector
56,5950,skill_vector
56,6197,related_occupation
56,7226,related_occupation
56,7865,related_occupation
56,9201,related_occupation
56,10559,skill_vector
56,10622,related_occupation
56,11828,related_occupation
56,11832,skill_vector
56,11890,skill_vector
57,278,related_occupation
57,786,skill_vector
57,970,related_occupation
57,1177,skill_vector
57,1195,skill_vector
57,1306,skill_vector
57,1411,related_occupation
57,2126,related_occupation
57,4206,skill_vector
57,5334,skill_vector
57,5947,skill_vector
57,7393,skill_vector
57,8374,skill_vector
57,9526,skill_vector
57,10357,skill_vector
57,10384,related_occupation
57,11221,skill_vector
57,11428,related_occupation
57,11610,related_occupation
57,11787,related_occupation
58,490,skill_vector
58,491,related_occupation
58,1496,skill_vector
58,1615,skill_vector
58,1721,related_occupation
58,3248,related_occupation
58,4918,skill_vector
58,5881,skill_vector
58,7029,skill_vector
58,7423,skill_vector
58,7741,skill_vector
58,8468,skill_vector
58,9288,related_occupation
58,9877,skill_vector
58,9924,related_occupation
58,10893,related_occupation
58,11332,related_occupation
58,11601,skill_vector
58,11762,related_occupation
58,11965,skill_vector
59,1227,skill_vector
59,1340,related_occupation
59,2507,skill_vector
59,2842,related_occupation
59,4286,related_occupation
59,4422,related_occupation
59,4768,related_occupation
59,6038,skill_vector
59,6339,skill_vector
59,6573,skill_vector
59,6911,related_occupation
59,7544,skill_vector
59,8603,skill_vector
59,8671,related_occupation
59,8714,skill_vector
59,8738,skill_vector
59,10433,skill_vector
59,11552,skill_vector
59,11714,skill_vector
59,11874,related_occupation
60,87,skill_vector
60,1224,skill_vector
60,1357,skill_vector
60,1358,related_occupation
60,2987,skill_vector
60,3649,skill_vector
60,3741,related_occupation
60,3933,skill_vector
60,4107,related_occupation
60,4992,related_occupation
60,5829,skill_vector
60,6424,related_occupation
60,6668,skill_vector
60,7370,related_occupation
60,7669,skill_vector
60,8624,skill_vector
60,8829,related_occupation
60,9496,related_occupation
60,10743,skill_vector
60,11511,skill_vector
61,259,skill_vector
61,272,related_occupation
61,953,skill_vector
61,1256,skill_vector
61,2894,related_occupation
61,3245,skill_vector
61,3609,skill_vector
61,4207,related_occupation
61,4412,skill_vector
61,4981,skill_vector
61,5374,skill_vector
61,5390,related_occupation
61,5882,related_occupation
61,6990,related_occupation
61,9401,related_occupation
61,9528,skill_vector
61,9836,skill_vector
61,9888,related_occupation
61,10070,skill_vector
61,11510,skill_vector
62,234,related_occupation
62,373,skill_vector
62,383,skill_vector
62,1591,related_occupation
62,1796,skill_vector
62,1952,skill_vector
62,2023,related_occupation
62,2370,related_occupation
62,2561,related_occupation
62,3078,related_occupation
62,3233,skill_vector
62,4795,related_occupation
62,7189,related_occupation
62,7506,skill_vector
62,8223,skill_vector
62,8460,skill_vector
62,9354,skill_vector
62,10358,skill_vector
62,11273,skill_vector
62,11749,skill_vector
63,200,related_occupation
63,1206,related_occupation
63,2270,related_occupation
63,3499,related_occupation
63,5723,related_occupation
63,6485,related_occupation
63,9167,related_occupation
63,10057,related_occupation
64,423,related_occupation
64,1794,related_occupation
64,2252,skill_vector
64,2668,related_occupation
64,2809,related_occupation
64,2948,skill_vector
64,3884,skill_vector
64,4029,skill_vector
64,4097,skill_vector
64,4423,skill_vector
64,4698,related_occupation
64,4896,related_occupation
64,6188,skill_vector
64,6889,related_occupation
64,7239,skill_vector
64,7368,skill_vector
64,8437,skill_vector
64,9412,skill_vector
64,10921,related_occupation
64,11743,skill_vector
65,2771,skill_vector
65,3230,related_occupation
65,3278,related_occupation
65,3877,skill_vector
65,4893,related_occupation
65,5309,skill_vector
65,5360,skill_vector
65,5790,related_occupation
65,6641,skill_vector
65,7108,skill_vector
65,7351,skill_vector
65,7468,related_occupation
65,7614,skill_vector
65,8868,skill_vector
65,9004,skill_vector
65,10198,related_occupation
65,10685,related_occupation
65,10760,skill_vector
65,10912,skill_vector
65,11635,related_occupation
66,289,skill_vector
66,2625,related_occupation
66,2689,skill_vector
