user_id,position,item_id,split
813,20,2495,val
813,21,9746,test
142,0,11709,train
142,1,9000,train
142,2,5756,train
142,3,8603,train
142,4,5280,train
142,5,9544,train
142,6,10681,train
142,7,11267,train
142,8,1559,train
142,9,9578,train
142,10,11329,train
142,11,2507,train
142,12,11088,train
142,13,2437,train
142,14,1713,train
142,15,211,train
142,16,4222,train
142,17,935,train
142,18,2295,train
142,19,6306,train
142,20,10302,train
142,21,4560,train
142,22,354,train
142,23,456,train
142,24,11814,train
142,25,9487,train
142,26,1329,train
142,27,245,train
142,28,11707,train
142,29,11694,train
142,30,1131,train
142,31,3779,train
142,32,3903,train
142,33,2973,train
142,34,8578,train
142,35,1695,train
142,36,3087,train
142,37,1331,train
142,38,1471,train
142,39,8867,train
142,40,1146,train
142,41,9845,train
142,42,10482,train
142,43,10245,train
142,44,2697,val
142,45,2983,test
949,0,3748,train
949,1,4763,train
949,2,7829,train
949,3,10520,train
949,4,7907,train
949,5,9534,train
949,6,5452,train
949,7,6167,train
949,8,5113,train
949,9,5699,train
949,10,9562,train
949,11,5703,train
949,12,8684,train
949,13,6498,train
949,14,3386,train
949,15,11819,val
949,16,10032,test
221,0,211,train
221,1,11440,train
221,2,7829,train
221,3,8398,train
221,4,5585,train
221,5,1501,train
221,6,3038,train
221,7,3838,train
221,8,4322,train
221,9,3550,train
221,10,431,train
221,11,544,train
221,12,7463,train
221,13,4949,train
221,14,4276,train
221,15,9480,train
221,16,11807,train
221,17,995,train
221,18,5451,train
221,19,7335,train
221,20,6055,train
221,21,8366,train
221,22,8474,train
221,23,2777,train
221,24,6348,train
221,25,2359,train
221,26,2956,train
221,27,918,train
221,28,1175,train
221,29,9517,train
221,30,2330,train
221,31,9420,train
221,32,2364,train
221,33,1298,train
221,34,1177,train
221,35,7640,train
221,36,10738,train
221,37,8894,train
221,38,1688,train
221,39,6981,train
221,40,8892,train
221,41,6707,train
221,42,11449,val
221,43,10801,test
762,0,6651,train
762,1,3404,train
762,2,9000,train
762,3,10811,train
762,4,1905,train
762,5,5280,train
762,6,7445,train
762,7,7459,train
762,8,5032,val
762,9,4560,test
320,0,7811,train
320,1,5597,train
320,2,4268,train
320,3,11309,train
320,4,1730,train
320,5,5457,train
320,6,4278,train
320,7,8789,train
320,8,2389,train
320,9,6909,train
320,10,8626,train
320,11,8722,train
320,12,11406,train
320,13,4157,train
320,14,10689,train
320,15,4379,train
320,16,814,train
320,17,2224,train
320,18,4778,train
320,19,11244,train
320,20,6329,train
320,21,2793,train
320,22,8058,train
320,23,10309,train
320,24,8332,train
320,25,1146,train
320,26,11825,train
320,27,4125,val
320,28,3799,test
557,0,9316,train
557,1,5651,train
557,2,3629,train
557,3,3388,train
557,4,9776,train
557,5,8802,train
557,6,6306,train
557,7,3138,train
557,8,7897,train
557,9,5087,train
557,10,1409,train
557,11,5283,train
557,12,3555,train
557,13,8393,train
557,14,4765,train
557,15,10714,val
557,16,4747,test
512,0,10995,train
512,1,1641,train
512,2,2597,train
512,3,11047,train
512,4,10711,train
512,5,8483,train
512,6,3890,train
512,7,4179,train
512,8,4004,val
512,9,3895,test
483,0,11709,train
483,1,1132,train
483,2,6359,train
483,3,6637,train
483,4,2747,train
483,5,8206,train
483,6,9991,val
483,7,8510,test
506,0,4582,train
506,1,10820,train
506,2,7881,train
506,3,354,train
506,4,9790,train
506,5,6272,train
506,6,3263,train
506,7,10445,train
506,8,11025,train
506,9,578,val
506,10,3744,test
648,0,11635,train
648,1,11938,train
648,2,176,train
648,3,7303,train
648,4,9216,train
648,5,1089,train
648,6,9218,train
648,7,11819,train
648,8,3115,train
648,9,5467,train
648,10,8510,train
648,11,2364,train
648,12,3661,train
648,13,1298,train
648,14,11932,train
648,15,8162,train
648,16,11398,train
648,17,5232,train
648,18,10872,train
648,19,11861,val
648,20,10973,test
31,0,840,train
31,1,10206,train
31,2,2374,train
31,3,7402,train
31,4,7856,train
31,5,9258,train
31,6,4029,train
31,7,2761,train
31,8,2325,train
31,9,2126,val
31,10,4264,test
219,0,1132,train
219,1,9265,train
219,2,10496,train
219,3,10449,train
219,4,1312,train
219,5,929,train
219,6,2917,train
219,7,130,train
219,8,6951,val
219,9,6595,test
233,0,4029,train
233,1,5935,train
233,2,5213,train
233,3,3425,val
233,4,9894,test
335,0,7137,train
335,1,1986,train
335,2,3263,train
335,3,1079,train
335,4,3115,train
335,5,7402,train
335,6,3340,val
335,7,32,test
613,0,9165,train
613,1,2971,train
613,2,4628,train
613,3,3253,train
613,4,4341,train
613,5,2435,train
613,6,8217,train
613,7,9390,train
613,8,3655,train
613,9,2924,train
613,10,6951,train
613,11,5032,train
613,12,7688,train
613,13,11294,train
613,14,5754,train
613,15,1693,train
613,16,9268,train
613,17,7280,train
613,18,6439,train
613,19,10698,train
613,20,6909,train
613,21,11709,train
613,22,298,train
613,23,6272,train
613,24,1501,train
613,25,9881,train
613,26,4511,train
613,27,7994,train
613,28,9735,train
613,29,7616,train
613,30,6655,train
613,31,4382,train
613,32,5101,train
613,33,1725,train
613,34,3974,train
613,35,10432,train
613,36,11559,train
613,37,10594,train
613,38,8214,train
613,39,4747,train
613,40,7333,train
613,41,5826,train
613,42,9178,train
613,43,5163,train
613,44,2073,train
613,45,6657,train
613,46,579,train
613,47,4264,train
613,48,5924,train
613,49,10216,train
613,50,4076,train
613,51,10100,train
613,52,11333,train
613,53,5651,train
613,54,1175,train
613,55,10466,train
613,56,5967,train
613,57,791,train
613,58,5033,train
613,59,1617,train
613,60,2600,train
613,61,5213,train
613,62,11625,train
613,63,2501,train
613,64,1777,train
613,65,9443,train
613,66,3303,val
613,67,7385,test
1088,0,11396,train
1088,1,547,train
1088,2,10592,train
1088,3,3609,train
1088,4,6637,train
1088,5,5870,train
1088,6,2692,train
1088,7,10681,train
1088,8,162,train
1088,9,3508,val
1088,10,10551,test
847,0,10412,train
847,1,5347,train
847,2,7718,train
847,3,1615,train
847,4,2747,train
847,5,11481,train
847,6,11411,train
847,7,9155,train
847,8,10264,val
847,9,3026,test
319,0,5630,train
319,1,7811,train
319,2,10555,train
319,3,7795,train
319,4,1536,train
319,5,4949,train
319,6,2771,train
319,7,11095,train
319,8,787,train
319,9,5730,train
319,10,8788,train
319,11,1694,train
319,12,652,train
319,13,4628,val
319,14,726,test
564,0,7463,train
564,1,11206,train
564,2,10081,train
564,3,8232,train
564,4,11460,train
564,5,9736,train
564,6,11585,train
564,7,10416,train
564,8,10249,val
564,9,2215,test
927,0,1694,train
927,1,394,train
927,2,10141,train
927,3,2623,train
927,4,2126,train
927,5,2983,train
927,6,4307,train
927,7,1271,train
927,8,3016,train
927,9,4573,train
927,10,11309,train
927,11,1186,train
927,12,3022,train
927,13,8268,train
927,14,11775,train
927,15,9776,train
927,16,6684,train
927,17,8624,train
927,18,10893,train
927,19,7445,train
927,20,4922,train
927,21,11407,train
927,22,3248,train
927,23,5754,val
927,24,3216,test
170,0,4276,train
170,1,2610,train
170,2,9520,train
170,3,9522,train
170,4,11869,train
170,5,11524,train
170,6,6295,train
170,7,10521,train
170,8,4932,train
170,9,2736,val
170,10,7997,test
63,0,8030,train
63,1,2694,train
63,2,5218,train
63,3,7448,train
63,4,5924,train
63,5,1567,train
63,6,7994,train
63,7,4747,train
63,8,5783,val
63,9,4560,test
511,0,11561,train
511,1,9273,train
511,2,1501,train
511,3,174,train
511,4,1615,train
511,5,6459,train
511,6,7175,train
511,7,11641,train
511,8,5433,train
511,9,4322,train
511,10,2039,train
511,11,6657,train
511,12,3419,train
511,13,11841,train
511,14,2533,train
511,15,9539,train
511,16,9429,train
511,17,7445,train
511,18,456,train
511,19,9490,val
511,20,11970,test
596,0,11561,train
596,1,11497,train
596,2,9000,train
596,3,10629,train
596,4,8418,val
596,5,5425,test
239,0,9517,train
239,1,7996,train
239,2,6951,train
239,3,10551,train
239,4,4522,train
239,5,11155,train
239,6,6791,train
239,7,9814,train
239,8,4997,train
239,9,9496,train
239,10,1983,train
239,11,1219,val
239,12,5239,test
533,0,5630,train
533,1,5152,train
1134,0,4407,train
1134,1,8405,train
1134,2,664,train
1134,3,6890,train
1134,4,5969,train
1134,5,4008,train
1134,6,3785,val
1134,7,7768,test
575,0,6972,train
575,1,9827,train
575,2,3974,train
575,3,709,train
575,4,6330,val
575,5,7303,test
364,0,10412,train
364,1,7632,train
364,2,9265,train
364,3,8189,train
364,4,3139,train
364,5,3406,train
364,6,8510,val
364,7,10140,test
818,0,8479,train
818,1,1010,train
818,2,4982,train
818,3,11976,train
818,4,2616,train
818,5,9468,train
818,6,1503,train
818,7,3959,train
818,8,866,val
818,9,1166,test
289,0,5927,train
289,1,8583,train
289,2,5072,train
289,3,11874,train
289,4,245,val
289,5,7659,test
647,0,9540,train
647,1,1429,train
647,2,10249,train
647,3,11468,train
647,4,4484,train
647,5,2507,train
647,6,5913,train
647,7,10555,train
647,8,3167,train
647,9,7600,val
647,10,11697,test
866,0,3705,train
866,1,2322,train
866,2,3686,train
866,3,8021,train
866,4,987,train
866,5,9517,train
866,6,11623,train
866,7,6493,train
866,8,3952,val
866,9,6575,test
795,0,3138,train
795,1,10995,train
795,2,1293,train
795,3,5655,train
795,4,3656,val
795,5,6921,test
342,0,10412,train
342,1,6493,train
342,2,5651,train
342,3,5585,train
342,4,4072,train
342,5,219,train
342,6,9190,train
342,7,9377,train
342,8,7139,train
342,9,3428,train
342,10,2144,train
342,11,8100,train
342,12,10943,train
342,13,11468,train
342,14,445,val
342,15,2093,test
496,0,2561,train
496,1,9650,train
496,2,2389,train
496,3,10973,val
496,4,7080,test
955,0,11095,train
955,1,3357,val
955,2,7761,test
706,0,10948,train
706,1,1062,train
706,2,219,train
706,3,2560,train
706,4,11861,train
706,5,10095,train
706,6,5751,val
706,7,3434,test
1132,0,900,train
1132,1,5163,train
1132,2,7280,train
1132,3,3977,train
1132,4,5585,train
1132,5,2466,train
1132,6,8189,train
1132,7,3167,train
1132,8,5831,train
1132,9,7095,train
1132,10,7974,train
1132,11,8930,train
1132,12,10692,train
1132,13,10893,train
1132,14,6130,train
1132,15,6287,train
1132,16,3303,train
1132,17,187,train
1132,18,2983,train
1132,19,5551,val
1132,20,1410,test
491,0,9736,train
491,1,547,train
491,2,9629,train
491,3,79,train
491,4,8100,train
491,5,5087,train
491,6,2435,train
491,7,9443,train
491,8,8408,train
491,9,1810,train
491,10,7518,train
491,11,11406,train
491,12,11267,train
491,13,11213,train
491,14,10358,train
491,15,11481,train
491,16,5225,train
491,17,2289,train
491,18,9067,train
491,19,813,train
491,20,9462,train
491,21,3261,train
491,22,2329,train
491,23,1198,train
491,24,1942,train
491,25,11437,train
491,26,1977,train
491,27,374,train
491,28,246,val
491,29,6547,test
777,0,8678,train
777,1,9420,train
777,2,1530,train
777,3,4015,train
777,4,4390,train
777,5,10351,train
777,6,11473,train
777,7,3539,train
777,8,6674,train
777,9,11942,train
777,10,7685,train
777,11,10852,train
777,12,8999,train
777,13,8469,val
777,14,10255,test
801,0,552,train
801,1,1583,train
801,2,7734,train
801,3,4651,train
801,4,11862,train
801,5,2501,train
801,6,3507,train
801,7,7042,train
801,8,4765,train
801,9,4965,val
801,10,4643,test
125,0,5909,train
125,1,1948,train
125,2,7795,train
125,3,1529,train
125,4,3870,train
125,5,4560,train
125,6,126,train
125,7,7421,train
125,8,7773,val
125,9,1435,test
590,0,5909,train
590,1,6218,val
590,2,3231,test
892,0,4949,train
892,1,547,train
892,2,8391,train
892,3,6951,train
892,4,11391,train
892,5,394,train
892,6,5032,train
892,7,2179,train
892,8,7852,train
892,9,987,val
892,10,365,test
61,0,79,train
61,1,7215,train
61,2,4225,train
61,3,5087,train
61,4,11392,val
61,5,4022,test
196,0,79,train
196,1,2745,train
196,2,3263,train
196,3,6142,train
196,4,10576,val
196,5,6905,test
338,0,4276,train
338,1,4464,train
338,2,1214,train
338,3,3289,train
338,4,929,train
338,5,8510,train
338,6,4633,train
338,7,3550,train
338,8,7884,train
338,9,3743,train
338,10,11266,train
338,11,3785,train
338,12,4500,train
338,13,10547,train
338,14,9448,train
338,15,5751,train
338,16,2322,train
338,17,10692,train
338,18,5001,train
338,19,5072,train
338,20,4484,train
338,21,727,train
338,22,2982,val
338,23,4620,test
566,0,10835,train
566,1,10140,train
566,2,2924,train
566,3,6013,train
566,4,954,train
566,5,11448,train
566,6,3231,val
566,7,8474,test
45,0,3404,train
45,1,4982,train
45,2,5401,train
45,3,10589,train
45,4,5385,train
45,5,1656,train
45,6,6105,val
45,7,9713,test
894,0,5630,train
894,1,11448,train
894,2,9059,train
894,3,9765,train
894,4,735,val
894,5,11505,test
1014,0,11284,train
1014,1,7926,train
1014,2,9521,train
1014,3,9875,train
1014,4,4685,train
1014,5,4681,train
1014,6,2206,train
1014,7,8876,train
1014,8,7718,train
1014,9,2353,train
1014,10,4948,train
1014,11,8697,train
1014,12,5531,train
1014,13,4902,train
1014,14,11192,train
1014,15,5597,train
1014,16,6921,train
1014,17,7674,train
1014,18,5286,train
1014,19,5153,train
1014,20,7247,train
1014,21,8983,train
1014,22,5585,train
1014,23,7652,train
1014,24,3089,train
1014,25,4596,train
1014,26,4949,train
1014,27,3807,train
1014,28,4524,train
1014,29,11384,train
1014,30,8634,train
1014,31,1483,train
1014,32,5963,train
1014,33,2270,train
1014,34,6845,val
1014,35,7567,test
285,0,5007,train
285,1,10555,train
285,2,2533,train
285,3,1271,train
285,4,11561,train
285,5,7829,train
285,6,787,train
285,7,2771,train
285,8,3016,train
285,9,6680,train
285,10,1312,train
285,11,9390,train
285,12,4239,train
285,13,6637,train
285,14,5654,train
285,15,7718,train
285,16,8756,train
285,17,5986,train
285,18,3388,train
285,19,3289,train
285,20,3136,train
285,21,6420,train
285,22,6287,train
285,23,7946,train
285,24,2747,train
285,25,298,train
285,26,2624,train
285,27,5604,train
285,28,5806,train
285,29,6453,train
285,30,8483,train
285,31,7662,train
285,32,6092,train
285,33,208,train
285,34,11497,train
285,35,10496,train
285,36,10196,train
285,37,6675,train
285,38,8075,train
285,39,10960,train
285,40,5033,train
285,41,540,train
285,42,2623,train
285,43,7843,train
285,44,9008,train
285,45,1150,train
285,46,4004,train
285,47,2501,train
285,48,6484,train
285,49,5913,train
285,50,5870,train
285,51,5332,train
285,52,8487,train
285,53,11437,val
285,54,5251,test
12,0,5986,train
12,1,1168,train
12,2,7761,train
12,3,3893,train
12,4,4899,train
12,5,11497,train
12,6,6575,train
12,7,4603,train
12,8,9066,train
12,9,11872,train
12,10,6342,train
12,11,7344,train
12,12,2523,train
12,13,7787,train
12,14,10422,val
12,15,9833,test
311,0,9258,train
311,1,6968,train
311,2,11333,train
311,3,2114,train
311,4,9609,train
311,5,9534,train
311,6,4798,train
311,7,6401,train
311,8,3951,train
311,9,11048,train
311,10,8376,train
311,11,7390,train
311,12,8986,train
311,13,4345,train
311,14,8363,val
311,15,7089,test
923,0,9517,train
923,1,4765,train
923,2,8162,train
923,3,2524,train
923,4,10301,val
923,5,6471,test
180,0,3546,train
180,1,989,train
180,2,9323,train
180,3,6632,train
180,4,734,train
180,5,1696,train
180,6,9470,train
180,7,7854,train
180,8,8192,train
180,9,4729,val
180,10,2543,test
914,0,10580,train
914,1,5858,train
914,2,1207,train
914,3,5101,train
914,4,11290,train
914,5,5152,train
914,6,1214,train
914,7,9943,train
914,8,7897,val
914,9,5768,test
1140,0,9735,train
1140,1,7080,train
1140,2,10499,train
1140,3,1373,val
1140,4,1813,test
329,0,3910,train
329,1,11720,val
329,2,10585,test
910,0,5585,train
910,1,6486,train
910,2,10335,train
910,3,726,train
910,4,5401,train
910,5,7897,train
910,6,5728,train
910,7,11584,train
910,8,2841,train
910,9,5969,train
910,10,3303,train
910,11,6287,val
910,12,3256,test
712,0,521,train
712,1,5597,train
712,2,1312,train
712,3,6951,train
712,4,1796,train
712,5,10411,train
712,6,1473,train
712,7,10206,train
712,8,2698,val
712,9,9420,test
330,0,10555,train
330,1,5604,train
330,2,6946,train
330,3,10449,train
330,4,4555,train
330,5,1986,train
330,6,8892,train
330,7,9164,train
330,8,8214,train
330,9,8487,train
330,10,223,train
330,11,7556,train
330,12,5730,train
330,13,10835,train
330,14,7858,train
330,15,3253,val
330,16,6817,test
1131,0,5452,train
1131,1,8976,train
1131,2,4628,train
1131,3,7829,train
1131,4,6486,train
1131,5,4737,train
1131,6,7996,train
1131,7,5651,train
1131,8,1271,val
1131,9,4966,test
755,0,3870,train
755,1,7303,train
755,2,1298,train
755,3,5585,train
755,4,4994,train
755,5,6375,train
755,6,6412,train
755,7,7403,train
755,8,11191,train
755,9,6342,train
755,10,10943,train
755,11,9384,train
755,12,8474,train
755,13,4655,train
755,14,8684,val
755,15,6856,test
611,0,3906,train
611,1,1312,train
1405,0,5184,train
1405,1,9096,train
1405,2,10335,train
1405,3,11345,train
1405,4,4160,train
1405,5,11670,train
1405,6,10206,train
1405,7,11074,train
1405,8,208,train
1405,9,8875,val
1405,10,8456,test
626,0,1132,train
626,1,5452,train
626,2,445,train
626,3,10443,train
626,4,5802,train
626,5,5099,train
626,6,11641,train
626,7,11624,train
626,8,8474,train
626,9,7303,val
626,10,2574,test
456,0,9562,train
456,1,6990,val
456,2,1164,test
1409,0,9562,train
1409,1,4628,train
1409,2,1589,train
1409,3,7448,train
1409,4,2594,train
1409,5,9190,train
1409,6,8487,val
1409,7,11334,test
1341,0,5630,train
1341,1,716,train
1341,2,7539,train
1341,3,8185,train
1341,4,8156,train
1341,5,3238,train
1341,6,7403,val
1341,7,11183,test
1148,0,9735,train
1148,1,7280,train
1148,2,10058,train
1148,3,2882,train
1148,4,696,train
1148,5,3016,train
1148,6,11951,train
1148,7,4685,train
1148,8,4407,train
1148,9,9094,val
1148,10,7519,test
1462,0,9156,train
1462,1,11309,train
1462,2,7448,train
1462,3,4106,train
1462,4,1435,train
1462,5,11635,train
1462,6,6176,train
1462,7,10141,train
1462,8,2692,train
1462,9,9201,val
1462,10,8684,test
13,0,2126,train
13,1,193,train
13,2,8981,train
13,3,77,train
13,4,8510,val
13,5,5927,test
946,0,2949,train
946,1,8182,train
946,2,1898,train
946,3,4957,train
946,4,3507,train
946,5,5710,train
946,6,10866,train
946,7,9487,train
946,8,2535,train
946,9,4072,train
946,10,8477,train
946,11,10012,train
946,12,2206,train
946,13,1350,train
946,14,8354,train
946,15,4413,train
946,16,667,train
946,17,8968,train
946,18,5406,train
946,19,8830,train
946,20,2210,val
946,21,506,test
78,0,1452,train
78,1,11584,train
78,2,8815,train
78,3,10628,train
78,4,4664,train
78,5,2570,train
78,6,1845,train
78,7,9448,train
78,8,11609,train
78,9,2985,train
78,10,5162,train
78,11,10264,train
78,12,6698,train
78,13,2482,train
78,14,11014,train
78,15,9024,train
78,16,6080,train
78,17,5486,train
78,18,7650,train
78,19,6308,train
78,20,787,train
78,21,11780,train
78,22,9679,train
78,23,7384,train
78,24,6572,train
78,25,6646,train
78,26,686,train
78,27,829,val
78,28,3608,test
1059,0,6651,train
1059,1,1481,train
1059,2,5654,train
1059,3,11047,val
1059,4,10203,test
1046,0,10547,train
1046,1,9562,train
1046,2,5166,train
1046,3,993,train
1046,4,6680,train
1046,5,7768,train
1046,6,5514,train
1046,7,4524,train
1046,8,11193,train
1046,9,9646,val
1046,10,11626,test
1116,0,547,train
1116,1,6297,train
1116,2,77,train
1116,3,11820,train
1116,4,10867,train
1116,5,1777,train
1116,6,9411,train
1116,7,5547,train
1116,8,3112,train
1116,9,709,train
1116,10,5870,train
1116,11,2159,train
1116,12,9781,train
1116,13,9190,train
1116,14,6417,train
1116,15,1329,train
1116,16,10802,train
1116,17,4834,train
1116,18,11766,train
1116,19,1516,train
1116,20,911,train
1116,21,5033,train
1116,22,2453,train
1116,23,2325,train
1116,24,4278,train
1116,25,3388,train
1116,26,11124,train
1116,27,4655,train
1116,28,4954,train
1116,29,7340,train
1116,30,10351,train
1116,31,1153,val
1116,32,6329,test
437,0,726,train
437,1,2563,train
437,2,5609,train
437,3,9903,val
437,4,3163,test
673,0,726,train
673,1,783,train
673,2,6680,train
673,3,9273,train
673,4,5301,train
673,5,77,train
673,6,7788,train
673,7,7811,train
673,8,9488,train
673,9,7897,train
673,10,9096,train
673,11,3974,train
673,12,1409,train
673,13,10177,train
673,14,3550,train
673,15,1646,train
673,16,3021,train
673,17,9268,val
673,18,2971,test
286,0,4106,train
286,1,10519,val
286,2,5476,test
75,0,1450,train
75,1,1435,val
75,2,6675,test
421,0,10551,train
421,1,10628,train
421,2,8706,train
421,3,5163,train
421,4,6968,train
421,5,11559,train
421,6,4555,train
421,7,3038,train
421,8,7215,train
421,9,10594,train
421,10,1583,train
421,11,5996,train
421,12,5756,val
421,13,2364,test
304,0,9156,train
304,1,4922,train
304,2,4223,train
304,3,6403,train
304,4,8193,val
304,5,11797,test
95,0,2983,train
95,1,5955,train
95,2,6637,train
95,3,3138,train
95,4,5156,val
95,5,10519,test
494,0,2983,train
494,1,7595,train
494,2,1129,train
494,3,9371,train
494,4,8191,train
494,5,9842,train
494,6,7256,val
494,7,4273,test
614,0,2983,train
614,1,3763,train
614,2,3251,train
614,3,5996,train
614,4,6821,train
614,5,5605,train
614,6,5452,train
614,7,6788,train
614,8,3167,train
614,9,3177,train
614,10,2312,train
614,11,10522,train
614,12,11390,train
614,13,4337,val
614,14,5107,test
1576,0,11396,train
1576,1,1186,train
1576,2,5261,train
