step,train/loss_epoch,train/loss_step
14299,,7.572185516357422
14399,,6.864267349243164
14499,,4.419391632080078
14599,,8.401100158691406
14699,,8.16091251373291
14799,,6.3233513832092285
14899,,7.715151786804199
14999,,5.528085708618164
15099,,5.760886669158936
15199,,5.4140143394470215
15299,,8.18798828125
15399,,7.763267517089844
15499,,7.783116817474365
15599,,8.04299545288086
15699,,6.3952484130859375
15799,,6.529296398162842
15899,,8.452692985534668
15999,,8.366530418395996
16099,,8.069635391235352
16199,,7.341073989868164
16299,,5.933359146118164
16399,,7.237302303314209
16499,,6.364214420318604
16599,,8.48086929321289
16699,,8.353179931640625
16799,,7.463765144348144
16899,,6.0165181159973145
16999,,5.195618152618408
17099,,7.110292434692383
17199,,5.796442985534668
17299,,8.241783142089844
17399,,8.39567756652832
17499,,7.935719966888428
17599,,8.067169189453125
17699,,6.910168170928955
17799,,6.994817733764648
17899,,5.548162460327148
17999,,8.262417793273926
18099,,8.069294929504395
18199,,7.407196044921875
18299,,5.607774257659912
18399,,6.417423248291016
18499,,5.763496398925781
18599,,5.061253547668457
18699,,8.396119117736816
18799,,8.145214080810547
18899,,7.997451782226562
18999,,6.584371566772461
19099,,6.371982574462891
19199,,6.15159273147583
19299,,5.320287227630615
19399,,8.124835014343262
19499,,8.11906909942627
19599,,7.277007102966309
19699,,8.176217079162598
19799,,7.305247783660889
19899,,5.302158355712891
19999,,4.833214282989502
20099,,7.997291564941406
20199,,7.9870171546936035
20299,,6.957830905914307
20399,,6.654622077941895
20499,,5.814468860626221
20599,,5.410005569458008
20699,,4.788588047027588
20799,,7.943780899047852
20899,,7.992521286010742
20999,,7.11894416809082
21099,,6.893848419189453
21199,,6.503993988037109
21299,,4.392392635345459
21399,,4.617488861083984
21499,,7.299572944641113
21599,,8.087549209594727
21699,,7.477657318115234
21799,,7.163013458251953
21899,,6.883383750915527
21999,,5.794121742248535
22099,,3.805622339248657
22199,,7.2224860191345215
22299,,7.244660377502441
22399,,5.744953632354736
22499,,6.643637180328369
22599,,4.962530136108398
22699,,4.989792823791504
22799,,5.007349491119385
22899,,7.284246921539307
22999,,7.299132347106934
23099,,6.964777946472168
23199,,7.08275318145752
23299,,6.200627326965332
23399,,6.1935811042785645
23499,,7.952863216400146
23599,,7.39376974105835
23699,,7.284411430358887
23799,,6.617410182952881
23899,,5.307105541229248
23999,,6.28429126739502
24099,,4.771297454833984
24199,,7.728978157043457
24299,,7.539128303527832
24399,,7.489960670471191
24499,,5.696526050567627
24599,,5.271001815795898
24699,,6.361995220184326
24799,,5.509221076965332
24899,,7.693464756011963
24999,,7.492971420288086
25099,,6.890578269958496
25199,,6.710390090942383
25299,,5.83329439163208
25399,,6.012177467346191
25499,,4.90545129776001
25599,,7.38068675994873
25699,,7.426626205444336
25799,,6.762892246246338
25899,,4.903674602508545
25999,,5.553066253662109
26099,,5.4101738929748535
26199,,4.891172885894775
26299,,7.421348571777344
26399,,7.515309333801269
26499,,7.005314826965332
26599,,6.68320369720459
26699,,5.642482757568359
26799,,5.335352420806885
26899,,4.81786584854126
26999,,7.238422870635986
27099,,7.126759052276611
27199,,6.999775409698486
27299,,6.799726963043213
27399,,6.846768856048584
27499,,4.695659637451172
27599,,4.775975227355957
27699,,6.772440433502197
27799,,7.272292613983154
27899,,6.470534801483154
27999,,6.469161033630371
28099,,5.763420104980469
28199,,5.683497428894043
28299,,4.0554399490356445
28399,,7.050081253051758
28499,,7.056911468505859
28599,,7.060489177703857
28699,,6.405550956726074
28799,,5.8559393882751465
28899,,4.223963260650635
28999,7.870169162750244,
28999,,4.870983123779297
