step,train/loss_epoch,train/loss_step
12299,,6.078726291656494
12399,,6.260169506072998
12499,,9.415290832519531
12599,,8.98437786102295
12699,,8.104256629943848
12799,,8.616804122924805
12899,,7.252071380615234
12999,,6.729045391082764
13099,,5.793889999389648
13199,,8.766247749328613
13299,,9.088516235351562
13399,,8.136241912841797
13499,,7.927372455596924
13599,,8.404754638671875
13699,,5.649092674255371
13799,,5.440956115722656
13899,,9.391494750976562
13999,,9.011507987976074
14099,,8.978374481201172
14199,,8.918328285217285
14299,,8.03231143951416
14399,,7.165849208831787
14499,,4.794232368469238
14599,,8.979276657104492
14699,,8.719721794128418
14799,,6.487275123596191
14899,,8.238700866699219
14999,,5.80596923828125
15099,,6.188844203948975
15199,,5.476160526275635
15299,,8.72430419921875
15399,,8.60577392578125
15499,,7.981706142425537
15599,,8.17497444152832
15699,,6.569334983825684
15799,,6.971601963043213
15899,,9.760817527770996
15999,,8.998025894165039
16099,,8.178182601928711
16199,,8.018278121948242
16299,,7.449361801147461
16399,,7.572906970977783
16499,,6.644011497497559
16599,,9.669172286987305
16699,,8.846085548400879
16799,,8.219030380249023
16899,,6.8239827156066895
16999,,6.016170501708984
17099,,7.77255392074585
17199,,6.466105937957764
17299,,9.484654426574709
17399,,9.03101921081543
17499,,8.288955688476562
17599,,7.816959857940674
17699,,7.16969108581543
17799,,7.14583158493042
17899,,5.989886283874512
17999,,8.918992042541504
18099,,8.848846435546875
18199,,8.362842559814453
18299,,5.973484039306641
18399,,6.929628372192383
18499,,6.861694812774658
18599,,5.978183746337891
18699,,8.877202987670898
18799,,8.82831859588623
18899,,8.301300048828125
18999,,7.272281646728516
19099,,6.824206829071045
19199,,6.900478363037109
19299,,5.729228496551514
19399,,8.823307991027832
19499,,8.328658103942871
19599,,7.791999340057373
19699,,8.256170272827148
19799,,7.874001502990723
19899,,5.375999927520752
19999,,5.482510566711426
20099,,8.570358276367188
20199,,8.112595558166504
20299,,7.273288249969482
20399,,7.425726413726807
20499,,6.079471111297607
20599,,5.55090856552124
20699,,5.080852031707764
20799,,8.50001335144043
20899,,8.652022361755371
20999,,7.729283332824707
21099,,7.203863143920898
21199,,7.584673881530762
21299,,5.046501636505127
21399,,4.883941650390625
21499,,8.4918851852417
21599,,8.571294784545898
21699,,7.990906238555908
21799,,8.025762557983398
21899,,7.483176231384277
21999,,6.518808841705322
22099,,4.2573418617248535
22199,,8.388765335083008
22299,,7.731599807739258
22399,,5.71699857711792
22499,,8.01742172241211
22599,,5.388148307800293
22699,,5.775572299957275
22799,,6.104698181152344
22899,,8.258505821228027
22999,,7.888302326202393
23099,,7.721499443054199
23199,,7.764737606048584
23299,,6.279343128204346
23399,,6.135931015014648
23499,,8.442120552062988
23599,,8.004027366638184
23699,,7.863481521606445
23799,,7.24830961227417
23899,,5.078121185302734
23999,,6.859306812286377
24099,,5.232265949249268
24199,,9.065486907958984
24299,,8.4456205368042
24399,,7.698946952819824
24499,,6.384304046630859
24599,,5.024718284606934
24699,,7.102334976196289
24799,,5.49447774887085
24899,,8.717381477355957
24999,,8.170589447021484
25099,,7.925608158111572
25199,,7.396693229675293
25299,,6.36171293258667
25399,,6.537362575531006
25499,,5.565675258636475
25599,,8.327078819274902
25699,,8.181134223937988
25799,,7.435931205749512
25899,,5.3838605880737305
25999,,5.922894477844238
26099,,5.853137016296387
26199,,5.354981899261475
26299,,8.508377075195312
26399,,8.253128051757812
26499,,7.615232467651367
26599,,6.199553489685059
26699,,6.657672882080078
26799,,5.814324378967285
26899,,5.145887851715088
26999,,8.311928749084473
27099,,7.825056552886963
27199,,7.26877498626709
27299,,7.225289821624756
27399,,7.154536247253418
27499,,5.116470813751221
27599,,5.026631832122803
27699,,7.895867824554443
27799,,7.868064880371094
27899,,7.2677717208862305
27999,,6.94681978225708
28099,,5.942282676696777
28199,,5.666850090026856
28299,,4.434563159942627
28399,,7.953022480010986
28499,,8.168642044067383
28599,,7.440718650817871
28699,,6.968723773956299
28799,,6.638607025146484
28899,,4.705338001251221
28999,,4.8877692222595215
29099,,8.286323547363281
29199,,7.953166007995605
29299,,7.737056255340576
29399,,7.349618434906006
29499,,7.032257556915283
29599,,5.803463459014893
29699,,3.9285593032836914
29799,,7.3342366218566895
29899,,7.221092224121094
29999,,5.956532955169678
29999,8.248503684997559,
